NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
278.5,11,4219,7,88296,23133,21744,
279.5,10,3875,5,98112,25500,24221,
280.5,8,3561,3,104377,26987,25810,
281.5,7,3275,2,106396,27420,26337,
282.5,6,3013,1,104001,26755,25758,
283.5,6,2773,0,97570,25087,24170,
284.5,5,2554,0,87933,22623,21778,
285.5,5,2355,0,76199,19640,18861,
286.5,4,2172,0,63554,16433,15715,
287.5,4,2005,0,51070,13270,12609,
288.5,4,1852,0,39580,10359,9750,
289.5,3,1712,0,29618,7833,7273,
290.5,3,1585,0,21423,5753,5237,
291.5,3,1468,0,14995,4117,3643,
292.5,3,1360,0,10170,2883,2450,
293.5,3,1262,0,6691,1989,1595,
294.5,3,1172,0,4275,1363,1009,
295.5,3,1090,0,2657,937,628,
296.5,2,1014,0,1608,656,397,
297.5,2,944,0,949,474,273,
298.5,2,880,0,547,357,217,
299.5,2,822,0,308,283,194,
300.5,2,768,0,170,235,182,
301.5,2,718,0,92,203,173,
302.5,2,672,0,49,181,164,
303.5,3,630,0,26,164,155,
304.5,3,591,0,13,152,146,
305.5,3,555,0,7,141,138,
306.5,3,522,0,3,132,130,
307.5,3,491,0,2,124,122,
308.5,3,463,0,0,117,115,
309.5,3,436,0,0,110,109,
310.5,4,412,0,0,104,103,
311.5,4,389,0,0,98,97,
312.5,4,369,0,0,93,92,
313.5,4,349,0,0,88,87,
314.5,5,331,0,0,84,82,
315.5,5,314,0,0,80,78,
316.5,6,299,0,0,76,74,
317.5,6,284,0,0,73,71,
318.5,7,271,0,0,69,67,
319.5,7,258,0,0,66,64,
320.5,8,247,0,0,64,61,
321.5,9,236,0,0,61,58,
322.5,10,225,0,0,59,56,
323.5,11,216,0,0,57,53,
324.5,12,207,0,0,55,51,
325.5,14,199,0,0,53,49,
326.5,15,191,0,0,52,47,
327.5,17,184,0,0,50,45,
328.5,19,177,0,0,49,43,
329.5,21,170,0,0,48,41,
330.5,24,164,0,0,47,40,
331.5,26,159,0,0,46,38,
332.5,29,153,0,0,46,37,
333.5,33,148,0,0,45,35,
334.5,37,144,0,0,45,34,
335.5,41,139,0,0,45,33,
336.5,46,135,0,0,45,32,
337.5,51,131,0,0,46,31,
338.5,57,128,0,0,46,30,
339.5,64,124,0,0,47,30,
340.5,72,121,0,0,48,30,
341.5,80,118,0,0,50,30,
342.5,89,115,0,0,51,30,
343.5,99,113,0,0,53,31,
344.5,110,110,0,0,55,32,
345.5,123,108,0,0,58,33,
346.5,137,106,0,0,61,36,
347.5,152,104,0,0,64,38,
348.5,168,102,0,0,67,41,
349.5,186,100,0,0,71,45,
350.5,206,98,0,0,76,49,
351.5,228,96,0,0,81,54,
352.5,251,95,0,0,86,59,
353.5,277,93,0,0,92,65,
354.5,304,92,0,0,99,72,
355.5,335,91,0,0,106,79,
356.5,367,89,0,0,114,87,
357.5,402,88,0,0,123,95,
358.5,440,87,0,0,132,105,
359.5,480,86,0,0,142,115,
360.5,524,85,0,0,152,125,
361.5,570,84,0,0,164,137,
362.5,619,84,0,0,176,149,
363.5,672,83,0,0,189,162,
364.5,727,82,0,0,202,176,
365.5,786,81,0,0,217,191,
366.5,848,81,0,0,232,206,
367.5,914,80,0,0,248,223,
368.5,982,80,0,0,265,240,
369.5,1054,79,0,0,283,258,
370.5,1129,79,0,0,302,276,
371.5,1207,78,0,0,321,296,
372.5,1288,78,0,0,341,316,
373.5,1371,77,0,0,362,337,
374.5,1458,77,0,0,384,358,
375.5,1546,77,0,0,406,381,
376.5,1637,77,0,0,428,403,
377.5,1730,76,0,0,452,427,
378.5,1825,76,0,0,475,450,
379.5,1921,76,0,0,499,474,
380.5,2017,76,0,0,523,498,
381.5,2115,75,0,0,548,523,
382.5,2213,75,0,0,572,547,
383.5,2310,75,0,0,596,572,
384.5,2407,75,0,0,621,596,
385.5,2503,75,0,0,644,620,
386.5,2598,75,0,0,668,643,
387.5,2690,74,0,0,691,667,
388.5,2781,74,0,0,714,689,
389.5,2868,74,0,0,736,711,
390.5,2952,74,0,0,757,732,
391.5,3032,74,0,0,777,752,
392.5,3109,74,0,0,796,771,
393.5,3180,74,0,0,813,789,
394.5,3247,74,0,0,830,806,
395.5,3308,74,0,0,845,821,
396.5,3363,74,0,0,859,835,
397.5,3412,73,0,0,871,847,
398.5,3455,73,0,0,882,858,
399.5,3492,73,0,0,891,867,
400.5,3521,73,0,0,899,874,
401.5,3544,73,0,0,904,880,
402.5,3559,73,0,0,908,884,
403.5,3567,73,0,0,910,886,
404.5,3568,73,0,1,911,886,
405.5,3562,72,0,2,909,884,
406.5,3548,72,0,3,906,881,
407.5,3528,72,0,5,901,876,
408.5,3500,72,0,8,895,869,
409.5,3466,72,0,11,887,860,
410.5,3425,71,0,17,878,849,
411.5,3378,71,0,25,868,837,
412.5,3324,71,0,36,858,822,
413.5,3265,71,0,51,847,806,
414.5,3201,70,0,73,836,788,
415.5,3132,70,0,103,826,769,
416.5,3058,70,0,145,818,747,
417.5,2980,69,0,201,813,724,
418.5,2898,69,0,278,811,698,
419.5,2813,69,0,380,815,671,
420.5,2725,68,0,516,827,643,
421.5,2635,68,0,694,849,615,
422.5,2542,67,0,926,884,592,
423.5,2448,67,0,1225,935,577,
424.5,2353,66,0,1605,1006,582,
425.5,2258,66,0,2086,1103,619,
426.5,2162,66,0,2687,1229,699,
427.5,2066,65,0,3430,1390,832,
428.5,1971,64,0,4340,1594,1023,
429.5,1876,64,0,5442,1845,1275,
430.5,1783,63,0,6763,2152,1591,
431.5,1691,63,0,8329,2520,1975,
432.5,1600,62,0,10165,2957,2431,
433.5,1512,61,0,12294,3467,2963,
434.5,1426,61,0,14735,4055,3575,
435.5,1342,60,0,17501,4726,4270,
436.5,1261,59,0,20598,5480,5048,
437.5,1183,59,0,24025,6317,5909,
438.5,1107,58,0,27768,7233,6850,
439.5,1035,57,0,31805,8224,7864,
440.5,965,56,0,36101,9280,8943,
441.5,898,56,0,40607,10390,10074,
442.5,835,55,0,45264,11538,11243,
443.5,774,54,0,50002,12708,12433,
444.5,717,53,0,54742,13878,13622,
