NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
422.5,37189,332,216,0,9434,9252,
423.5,36371,275,196,0,9210,9054,
424.5,35556,227,178,0,8990,8855,
425.5,34744,187,162,0,8773,8657,
426.5,33933,153,147,0,8558,8458,
427.5,33125,126,133,0,8346,8260,
428.5,32318,103,121,0,8135,8061,
429.5,31512,84,110,0,7926,7862,
430.5,30708,68,100,0,7719,7663,
431.5,29905,55,91,0,7513,7464,
432.5,29103,45,82,0,7308,7265,
433.5,28304,36,75,0,7104,7067,
434.5,27506,29,68,0,6901,6868,
435.5,26710,23,62,0,6699,6670,
436.5,25917,19,56,0,6498,6473,
437.5,25128,15,51,0,6299,6276,
438.5,24342,12,47,0,6100,6081,
439.5,23560,10,43,0,5903,5886,
440.5,22784,8,39,0,5708,5692,
441.5,22013,6,35,0,5514,5500,
442.5,21249,5,32,0,5322,5309,
443.5,20492,4,29,0,5131,5120,
444.5,19743,3,27,0,4943,4933,
445.5,19002,2,25,0,4757,4748,
446.5,18272,2,22,0,4574,4566,
447.5,17551,1,20,0,4393,4386,
448.5,16841,1,19,0,4215,4209,
449.5,16143,0,17,0,4040,4034,
450.5,15458,0,16,0,3869,3863,
451.5,14785,0,14,0,3700,3695,
452.5,14127,0,13,0,3535,3531,
453.5,13483,0,12,0,3374,3370,
454.5,12854,0,11,0,3216,3213,
